"","INSTNM","TUITIONFEE_IN","TUITIONFEE_OUT","value_added","popularity","diversity"
"327","Northwest Nazarene University","27340","27340",NA,1997.84847087752,0.125781275214051
"328","Brigham Young University-Idaho","3950","3950",0.681254905717763,23956.0329251154,0.141865474760522
"329","School of the Art Institute of Chicago","42230","42230",0.460070767705748,4024.58423716558,0.00288177566851444
"330","Augustana College","37236","37236",0.460018650755958,4605.48405148293,0.184067826128496
"331","Aurora University","21320","21320",0.709374886393404,3944.51294697904,0.114338510380309
"332","Blackburn College","19560","19560",0.775828733887609,887.864823348694,0.217537558555453
"333","Bradley University","30844","30844",0.487663064437326,7130.63763608087,0.0679890204144078
"334","Chicago State University","9846","16806",1.99494930799874,12930.5740987984,0.0317188045318465
"335","University of Chicago","49380","49380",0.587386137653049,65399.5433789954,0.00163384799139627
"336","Columbia College-Chicago","23544","23544",NA,10085.8466056704,0.0656970289490772
"337","Concordia University-Chicago","28718","28718",0.780088308957726,2768.80222841226,0.127235120746331
"338","DePaul University","35071","35071",0.893599603713133,22693.1883228392,0.00873809097560892
"339","Eastern Illinois University","11108","28088",0.758034895592282,15122.5884244373,0.333808579899198
"340","Elmhurst College","33950","33950",0.715368632854058,4095.40688229213,0.0243408123942476
"341","Eureka College","20060","20060",0.512959577430759,1011.16625310174,0.127846350344552
"342","Fox College","15180","15180",1.33974032609706,530.973451327434,0.0478398362846557
"343","Governors State University","9386","17036",NA,3780.42299925603,0.117746017452995
"344","Graham Hospital School of Nursing","12363","12363",NA,82,0.150648142036238
"345","Greenville College","24360","24360",0.570158104387736,1894.75574712644,0.395412507228797
"346","Hebrew Theological College","19190","19190",0.529054867404419,435.15725980181,0.133182844969087
"347","University of Illinois at Chicago","13634","26024",1.23797676630577,22334.8549946294,0.000901554738116221
"348","Benedictine University","26558","26558",0.920905282269562,4859.40132175716,0.00215666337765332
"349","University of Illinois at Urbana-Champaign","15020","29646",0.699725556670588,53988.8211382114,0.00182056198096545
"350","Illinois Wesleyan University","40844","40844",0.440035273365563,3116.00198576866,0.0308853598485246
"351","Illinois College","29210","29210",0.589550575155165,1751.3393681877,0.51585860977744
"352","Illinois Institute of Technology","41645","41645",1.29313154336159,6019.7628458498,0.00369458292227048
"353","Illinois State University","13296","20886",0.549102591298991,24439.6318354088,0.132659093649187
"354","Judson University","27530","27530",0.715406595303776,1437.36323851204,0.31540996477365
"355","Kendall College","25173","25173",1.24228090650416,1738.71392647587,0.0477818784343978
"356","Knox College","40497","40497",0.526460780361877,2016.41266119578,0.0178756898233154
"357","Lake Forest College","41172","41172",0.589544280586694,2898.55072463768,0.0238329488765549
"358","Lewis University","27830","27830",0.671062443102883,7438.21676627362,0.0582246541464238
"359","Lincoln Christian University","16050","16050",0.618840328434564,1162.25304749895,0.457358956380342
"360","Lincoln College","17500","17500",0.87999483971026,2105.26315789474,0.100018508904894
"361","Loyola University Chicago","37412","37412",0.666999654057843,15854.1206188822,0.00410765743525447
"362","Trinity College of Nursing & Health Sciences","27067","27067",1.25149485927856,355.267763388169,0.094763786383366
"363","MacMurray College","23600","23600",0.693963566409816,696.695163965803,0.261494533232386
"364","McKendree University","26900","26900",0.816080032871497,4009.81193785773,0.215391479769333
"365","Methodist College","19600","19600",NA,1356.58914728682,0.0821123606984792
"366","Midstate College","16230","16230",1.28666338023147,579.545454545455,0.198273233777408
"367","Millikin University","29620","29620",0.657000772084734,3318.98613103778,0.351225597713272
"368","Monmouth College","33200","33200",0.572961872854855,1854.90877497828,0.36797721814834
"369","Moody Bible Institute","11348","11348",NA,4355.48772027196,0.161582847548817
"370","National Louis University","12867","12867",1.51605456764914,1341.33825944171,0.0666144601514838
"371","North Central College","34230","34230",0.580518907699758,4486.96524064171,0.173755806568518
"372","North Park University","24600","24600",0.785544512999675,3993.7740340597,0.00881178838557423
"373","Northern Illinois University","13505","22784",0.963085590595478,30243.6628021222,0.0238221273241114
"374","Northwestern College-Chicago Campus","17265","17265",1.71486900647141,357.104672297659,0.0520599554527292
"375","Northwestern University","47251","47251",0.676000156615921,66552.2501906941,0.00167627091567162
"376","Northeastern Illinois University","8868","16164",1.41830384239625,14379.4480124978,0.0057796428976292
"377","Olivet Nazarene University","31390","31390",0.539844014330489,4703.98711236408,0.123209712944183
"378","Quincy University","26572","26572",0.622548475108263,1208.81592263578,0.0606624740168695
"379","Robert Morris University Illinois","23700","23700",1.02145456837932,11418.0024660912,0.0816444586855378
"380","Rockford University","27530","27530",0.93589315901542,1855.83941605839,0.181253715491842
"381","Roosevelt University","26900","26900",1.10424819465388,4800.36063884596,0.0225266993198136
"382","Dominican University","29770","29770",0.93354265369806,3542.1130707104,0.0560613554917249
"383","University of St Francis","28790","28790",0.753153089221699,3425.6329113924,0.0916446286211191
"384","Saint Xavier University","30100","30100",1.04145651776956,5922.64302981467,0.0780415728642368
"385","University of Illinois at Springfield","11367","20517",1.00613197417186,4821.37057486197,0.0499702386825934
"386","Shimer College","32499","32499",NA,198.338247118735,0.0116073571894927
"387","National Latino Education Institute","NULL","NULL",1.13044922761815,139.705882352941,0.0309503805640428
"388","Southern Illinois University-Carbondale","12248","24871",0.928190875805172,16154.7896479823,0.240663921928028
"389","Southern Illinois University-Edwardsville","9738","20682",0.748654402149043,13076.1269549218,0.196608236863398
"390","Taylor Business Institute","13500","13500",2.90821040288385,98,0.0198089341941319
"391","Telshe Yeshiva-Chicago","12000","12000",NA,67,0.123732269561193
"392","Trinity Christian College","25515","25515",0.803679948451549,1371.09288406118,0.209509389652771
"393","Trinity International University-Illinois","27360","27360",0.974842796857424,857,0.0663941176486373
"394","VanderCook College of Music","25690","25690",NA,141.937179655671,0.302467035127198
"395","Western Illinois University","12217","16533",0.910994078750511,13849.7989661114,0.422376039466541
"396","Wheaton College","31900","31900",0.399237492248591,3473.60809833695,0.00696076090028061
"397","Anderson University","26850","26850",0.501672936421419,3334.54744126753,0.309244714763798
"398","Ball State University","9344","24610",0.540024853603112,26544.7561790247,0.354105410378331
"399","Bethel College-Indiana","25830","25830",NA,2155.11130015596,0.107490914081429
"400","Butler University","35652","35652",0.439924144388539,5861.81711948583,0.0834129374473223
"401","Calumet College of Saint Joseph","16405","16405",NA,2575.48845470693,0.174852228014983
"402","DePauw University","42746","42746",0.501471030407789,3860.42402826855,0.0497521571573668
"403","Earlham College","42870","42870",0.427354448526617,1460.01239925604,0.0147336721390301
"404","University of Evansville","31776","31776",0.489965317552809,2731.76612417119,0.183764406026334
"405","Franklin College","28185","28185",0.507484721484357,1476.45189251661,0.243713215516151
"406","Goshen College","29700","29700",0.621543786754727,1381.48148148148,0.181302047923208
"407","Grace College and Theological Seminary","24670","24670",0.512195288305741,1844.73290064903,0.214593177780788
"408","Hanover College","33023","33023",0.446010451735104,1762.05987280906,0.224576387866339
"409","Holy Cross College","27150","27150",0.413165739965249,549.592099613568,0.333644097343618
"410","Huntington University","24771","24771",0.492178894332431,1030.78982597055,0.36206883356041
"411","Indiana University-Purdue University-Fort Wayne","7949","19092",0.664576029069116,10249.8074171894,0.105676132213938
"412","Indiana University-Purdue University-Indianapolis","8909","30089",0.847219565559985,30893.7437934459,0.0480936379393066
"413","Harrison College-Indianapolis","17025","17025",1.46353507337961,3498,0.255670414941717
"414","University of Indianapolis","25414","25414",0.701529058786233,6221.41997593261,0.404315917985504
"415","Indiana Institute of Technology","24860","24860",2.58156722508535,9064.75839591895,0.123189032306642
"416","University of Southern Indiana","6957","16297",0.569751966923186,11540.5102326885,0.259975881967155
"417","Indiana State University","8416","18346",0.794233468164794,12717.4703174219,0.356818622154497
"418","Indiana University-Kokomo","6811","18081",0.893438181099305,4049.95539696699,0.314786049494938
"419","Indiana University-South Bend","6905","18081",0.849212945397649,7361.24369289513,0.263736078840995
"420","Indiana University-Bloomington","10388","33241",0.48978613515531,42386.6473912472,0.032773246769245
"421","Indiana University-Northwest","6854","18081",0.947687892362014,5691.58635061214,0.120951893310961
"422","Indiana University-Southeast","6827","18081",0.842330219890506,6817.72908366534,0.221516423530139
"423","Indiana University-East","6787","18081",0.747115549049079,5018.82057716437,0.242654724287
"424","International Business College-Fort Wayne","13880","13880",NA,474.550325296594,0.212570802301803
"425","International Business College-Indianapolis","13880","13880",0.705308389262163,697.399527186761,0.224215691909457
"426","ITT Technical Institute-Nashville","18048","18048",1.45299887380746,696.442089326268,0.0885967821685435
"427","ITT Technical Institute-Fort Wayne","18048","18048",1.65321525405652,288.184438040346,0.202294629680459
"428","ITT Technical Institute-Indianapolis","16842","16842",1.81910882626288,3629.48758921913,0.264439223665789
"429","J Everett Light Career Center","15000","15000",NA,100,0.0465040860104584
"430","Manchester University","29040","29040",0.492713188363731,1688.20678513732,0.239815082125108
"431","Marian University","29400","29400",0.816191550138649,3541.81431608788,0.318770781256825
"432","Indiana Wesleyan University-Marion","24102","24102",1.18870108215544,10750.1315097317,0.29135424854327
"433","University of Notre Dame","46237","46237",0.478363393972931,39862.8192999054,0.0170057170615059
"434","Oakland City University","19800","19800",0.67572341860667,1119.18604651163,0.241059628223065
"435","Purdue University-Calumet Campus","6758","15266",0.790215812063201,12258.7131367292,0.15216436600987
"436","Purdue University-North Central Campus","7329","17447",0.756247393885765,4455.93711212247,0.3786912771479
"437","Rose-Hulman Institute of Technology","43683","43683",0.663740639623188,3755.74077224018,0.0437875047156444
"438","University of Saint Francis-Fort Wayne","25930","25930",0.72692397466799,1854.22258930415,0.328731571202532
"439","Saint Josephs College","27890","27890",0.528450378641638,1617.22632133715,0.270148660885572
"440","Saint Mary-of-the-Woods College","28351","28351",0.996220451973513,678,0.247928493614855
"441","Saint Mary's College","35970","35970",0.440453227618988,1809.45524358051,0.153953207130367
